InteractorA,InteractorB
Q05086,A1L4G7
Q05086,P17735
Q05086,P04637
Q05086,Q5U5U6
Q6ZSB9,Q8NHQ1
Q6ZSB9,Q9HD26
Q6ZSB9,Q96BR9
O75152,Q08050
O75152,P40692
Q96BR9,A8K932
Q96BR9,Q9NWJ2
Q96BR9,Q8WYK0
Q96BR9,Q8WTP8
Q96BR9,Q9BXS5
Q96BR9,Q9P291
Q96BR9,Q9UIF8
Q96BR9,Q13895
Q96BR9,Q8IVW4
Q96BR9,P26196
Q96BR9,Q8N9N8
Q96BR9,Q3B820
Q96BR9,Q9NWQ4
Q96BR9,V9HW29
Q96BR9,Q92993
Q96BR9,Q9BVG8
Q96BR9,P55081
Q96BR9,O75928
Q96BR9,P54646
Q96BR9,P62191
Q96BR9,P54725
Q96BR9,P32969
Q96BR9,O00560
Q96BR9,Q5T7P8
Q96BR9,Q96KP6
Q96BR9,Q8WV44
Q96BR9,Q7KZS0
Q96BR9,Q96HA8
Q96BR9,P07947
Q96BR9,O43167
Q96BR9,P10074
Q96BR9,Q6ZSB9
Q96BR9,Q8TBK6
Q96BR9,A0A0S2Z6H0
Q96BR9,Q8N5A5
Q96BR9,Q96NC0
Q96BR9,P52744
Q96BR9,Q8N554
Q96BR9,Q8N554
Q96BR9,Q9H9D4
Q96BR9,Q8TAU3
Q96BR9,Q32MK9
Q96BR9,Q96SQ5
P47985,Q5U5X0
Q70EL1,P54253
Q70EL1,O60573
Q70EL1,Q9NPJ8
P15692,P17948
P15692,P35968
P15692,O14786
P15692,O14786
O95201,Q9NRR5
Q8N8G2,Q99594
Q6ZMS7,Q96KN8
Q6ZMS7,Q9UDV6
Q6ZMS7,Q8TD17
Q6ZMS7,Q6ZMS7
Q9H4A3,O95747
Q9H4A3,P62136
Q9H4A3,P29101
Q7Z398,Q04864
Q8N720,Q9H257
Q8N720,P11802
Q8N720,Q9BVG8
Q8N720,Q6A162
Q8N720,Q96E03
Q8N720,Q13503
Q8N720,Q6NUQ1
Q8N720,Q8NA61
Q8N720,Q12933
Q8N720,P15498
Q9UGC6,Q9NWL9
Q9UGC6,P29972
Q9UGC6,P63096
Q9UGC6,P08754
Q9UGC6,P49639
Q9UGC6,Q5TA79
Q9UGC6,Q5T5A8
Q9UGC6,Q5TA78
Q9UGC6,Q7Z417
Q9UGC6,P32242
Q9UGC6,P43115
Q9UGC6,P62906
Q9UGC6,P49901
Q14964,Q14457
Q14964,Q9H2G9
Q14964,Q08379
Q14964,P61026
Q8TDY2,Q9BSB4
Q8TDY2,O75143
Q8TDY2,Q676U5
Q8TDY2,Q8C0J2
Q8TDY2,Q9H1Y0
Q8TDY2,Q96LT7
Q8TDY2,Q96LT7
Q8TDY2,A7MCY6
Q8TDY2,O75385
Q00577,P03070
Q00577,P03072
Q00577,P06400
P0DI81,Q9UBC2
P0DI81,Q9UBC2
P0DI81,Q719H9
P0DI81,O75971
P0DI81,O43617
P0DI81,Q8IUR0
P0DI81,Q8IWZ5
P0DI81,O96006
Q13428,P49407
Q13428,P32121
Q13428,O60934
Q8TDR4,O43293
Q8TDR4,Q14582
Q7Z6L1,Q9NT62
Q7Z6L1,Q9H1Y0
O00526,Q8N6L0
P54578,Q08209
Q9Y6I7,Q9QZR5
Q9Y6I7,Q5S007
O43264,Q6NUQ1
O43264,O95229
Q16881,Q03135
Q16881,P03372
Q16881,Q92731
Q9HA38,Q9UKV8
Q9HA38,Q08211
Q9HA38,P22626
Q9HA38,O75569
Q9HA38,Q8IUQ4
Q9HA38,O95793
P52744,P49366
P52744,Q6A162
P52744,P60410
P52744,Q99750
P52744,Q8WV44
P52744,Q96BR9
Q86WZ6,Q8NHQ1
P30291,Q9Y297
P30291,Q9UKB1
P30291,P63104
Q9BUY5,Q96Q77
Q9BUY5,O76003
Q9BUY5,Q9BRK4
Q9BUY5,Q53F39
Q9BUY5,Q5JR59
Q9BUY5,Q96CV9
Q9BUY5,Q9BZW7
Q9BUY5,Q9UHP3
Q9HCZ1,O95273
Q14592,Q05D60
Q14592,P61328
Q14592,P15622
Q8N446,Q16543
Q8TD17,Q9NX04
Q8TD17,Q96Q77
Q8TD17,P49760
Q8TD17,Q92556
Q8TD17,Q9NWQ4
Q8TD17,Q96A72
Q8TD17,P55081
Q8TD17,Q96CV9
Q8TD17,Q9H8W4
Q8TD17,Q6ZMS7
Q9BYP7,P42574
Q5W150,Q96D09
Q5W150,Q6A162
Q5W150,Q99750
Q5W150,P25788
Q5W150,O75478
Q5W150,Q13077
Q5W150,Q15654
Q9NX65,Q14145
Q9NX65,Q9Y6D9
Q9NX65,Q12933
Q9NX65,P17029
Q9NX65,Q969J2
Q9NX65,P17028
Q9NX65,Q9NWS9
Q9NX65,O43309
Q9NX65,P10073
Q9Y277,P21796
P11473,Q09472
P11473,Q15648
P11473,P50222
P11473,Q15788
P11473,Q9JLI4
P11473,P26045
P11473,P19793
P11473,P28700
P11473,Q13573
P11473,Q13501
P11473,P04637
P11473,Q15645
Q9BRG1,Q7L4P6
Q9BRG1,Q96FZ7
Q9BRG1,Q8IUI8
Q9BRG1,Q04864
Q9BRG1,Q96H20
Q9BRG1,P14373
Q9BRG1,Q86VN1
Q8IV63,P61244
P51809,P52594
P51809,Q5SQN1
Q9H4T2,Q9NWS9
Q8NBB4,Q9HD26
Q8NBB4,O60437
Q9Y487,Q99418
O75643,Q7LBR1
O75643,Q6P2Q9
O75643,O15541
O75643,Q96DI7
O75643,O75554
Q9NZ43,P50222
Q9NZ43,Q9P2W9
Q9NZ43,P14373
P60604,Q9UKV5
Q9BXU3,Q9BXI6
Q13105,Q07120
Q13105,P51610
Q13105,P43358
Q13105,P01106
Q13105,P04198
Q13105,Q92547
P30530,P00533
P30530,Q14393
P30530,P62993
Q9Y5J7,P62072
Q8NF64,A0A384ME25
Q8NF64,Q8N5N6
Q8NF64,Q8WXK3
Q8NF64,A0A0S2Z5G4
Q8NF64,B4DE54
Q8NF64,Q8N9N5
Q8NF64,Q8N9N5
Q8NF64,Q8N9N5
Q8NF64,Q9BSF0
Q8NF64,O75575
Q8NF64,Q96HW7
Q8NF64,P41271
Q8NF64,Q13526
Q8NF64,Q9Y467
Q8NF64,O15126
Q8NF64,P59797
Q8NF64,Q16385
Q8NF64,O75865
Q12901,P60409
Q12901,P60411
Q12901,Q99750
Q9H9D4,Q13137
Q9H9D4,Q8NHQ1
Q9H9D4,Q92997
Q9H9D4,Q13868
Q9H9D4,Q14192
Q9H9D4,Q9NWQ4
Q9H9D4,P61978
Q9H9D4,O75525
Q9H9D4,O95751
Q9H9D4,Q9Y333
Q9H9D4,Q9BRK4
Q9H9D4,Q99750
Q9H9D4,Q5VU43
Q9H9D4,Q8WWY3
Q9H9D4,Q9NVV9
Q9H9D4,Q8WV44
Q9H9D4,P10074
Q9H9D4,Q96BR9
Q9H9D4,Q9Y3S2
Q9H9D4,Q3KQV3
Q7Z739,P04591
Q5W5X9,P13196
Q5W5X9,O14503
Q5W5X9,O95273
Q5W5X9,Q8N137
Q5W5X9,Q9NS37
Q5W5X9,Q08379
Q5W5X9,Q15323
Q5W5X9,Q6A162
Q5W5X9,O95751
Q5W5X9,Q9BRK4
Q5W5X9,Q9Y5V3
Q5W5X9,Q99750
Q5W5X9,Q5JR59
Q5W5X9,Q96PV4
Q5W5X9,Q96R06
Q5W5X9,Q9Y2D8
Q5W5X9,O75478
Q5W5X9,Q9UDY6
Q5W5X9,Q9BYV2
Q96GT9,Q53SE7
Q96GT9,Q96IK5
Q96GT9,Q8NEA9
Q96GT9,Q9NYB0
Q8IUC6,Q9UHD2
O43829,Q9BXS5
O43829,P48047
O43829,Q9UIF8
O43829,Q13895
O43829,Q9HC52
O43829,Q00536
O43829,Q8IVW4
O43829,Q96LK0
O43829,Q96JC9
O43829,Q8N9N8
O43829,Q9H0I2
O43829,Q7L775
O43829,Q3B820
O43829,Q86YD7
O43829,Q9H8Y8
O43829,Q68E01
O43829,Q92993
O43829,Q15013
O43829,P55081
O43829,Q15014
O43829,P41227
O43829,Q9BRL4
O43829,Q13526
O43829,Q96T60
O43829,P62875
O43829,D3DU92
O43829,P32969
O43829,P62081
O43829,Q9BWG6
O43829,O00560
O43829,P08579
O43829,Q17RD7
O43829,Q8N8B7
O43829,Q99757
O43829,Q8TBK6
O43829,Q96NC0
P55851,P60409
O94888,Q13616
O94888,Q9WTX6
O94888,Q13617
O94888,Q13618
O94888,Q13619
O94888,Q13620
O94888,Q16665
O94888,Q15843
O94888,P55072
Q6PEW1,G5E962
Q6PEW1,P43364
Q6PEW1,Q8ND90
Q6PEW1,P63165
Q6PEW1,Q12800
Q7Z3T8,Q15075
Q7Z3T8,O60784
Q969J2,Q9NP86
Q969J2,Q9BS40
Q969J2,Q96JS3
Q969J2,P57086
Q969J2,Q9HCM9
Q969J2,A0A0S2Z6X0
Q969J2,Q9P0L1
Q969J2,Q9P0L1
Q969J2,P17028
Q969J2,Q8NF99
Q969J2,Q9NWS9
Q969J2,Q96IT1
Q969J2,Q9Y5A6
Q969J2,P10073
Q969J2,Q9NX65
A8MV65,Q5T749
A8MV65,Q9BYQ4
A8MV65,Q9BYQ0
A8MV65,Q499Y1
A8MV65,Q15562
Q14584,Q8NHQ1
Q14584,Q6A162
Q14584,P60409
Q14584,P26371
Q14584,Q99750
Q14584,Q8WV44
Q09FC8,Q9BQ66
Q09FC8,Q5JR59
Q00341,P49711
Q9ULM2,Q96JN2
Q9ULM2,O95273
Q9ULM2,Q8NHQ1
Q9ULM2,P60409
Q9ULM2,Q9BRK4
Q9ULM2,Q99750
Q9ULM2,Q5JR59
Q9ULM2,Q9GZM8
Q9ULM2,Q8WV44
Q9ULM2,Q9BZW7
Q9ULM2,Q9NQZ6
Q96C28,O95273
Q96C28,P60370
Q96C28,P60409
Q96C28,Q99750
Q96C28,Q15311
Q9H963,Q6A162
Q9P2S5,Q9Y2D8
Q9P2S5,Q8VC66
Q15560,Q6UY14
Q15560,P13196
Q15560,Q96JN2
Q15560,Q9C0F1
Q15560,O75553
Q15560,Q96B26
Q15560,Q8IZU0
Q15560,Q08379
Q15560,Q92917
Q15560,Q8N8K9
Q15560,Q6A162
Q15560,P60409
Q15560,P26371
Q15560,Q9BRK4
Q15560,P43364
Q15560,P27448
Q15560,P50222
Q15560,Q9UJV3
Q15560,Q13064
Q15560,Q86VP1
Q15560,P15884
Q15560,Q12800
Q15560,Q9NVV9
Q15560,Q15025
Q15560,Q12933
Q15560,P14373
Q15560,Q9BYV2
Q15560,Q9BZW7
O75445,Q9Y6N9
O75445,Q9ES64
Q8NBM4,Q13137
Q9BRU9,Q15323
Q9BRU9,Q6A162
Q9BRU9,P60370
Q9BRU9,P60410
Q9BRU9,P60411
Q9BRU9,Q9UJV3
Q9BRU9,Q7Z3S9
Q9BRU9,O76083
Q9BRU9,P15884
Q9BRU9,P36406
Q9BRU9,P14373
O00755,Q9Z0J1
O00755,Q9Y5W5
Q9Y4E5,P63279
P13051,P15927
P17031,Q6A162
P17031,P60409
P17031,Q13625
P17031,Q9HCM9
P17031,Q8WV44
Q6ZNH5,Q63HR2
Q6ZNH5,Q3KQV3
Q19AV6,Q6NVH7
Q99832,P78371
Q99832,O60232
Q9H869,P54253
Q9H869,Q9UHA2
Q9H869,P25490
P42681,P10721
Q9Y2W2,Q99IB8
Q9Y2W2,Q49AR2
Q9Y2W2,P06241
Q9Y2W2,P62993
Q9Y2W2,Q96EZ8
Q9Y2W2,Q15365
Q9Y2W2,P62136
Q9Y2W2,O60828
Q9Y2W2,Q96BS2
Q9Y2W2,Q9BUZ4
Q12768,Q13596
Q14929,O95273
Q14929,Q8NHQ1
Q14929,P60409
Q9NNW5,P26045
Q9NNW5,Q15831
O75351,Q9UQN3
O75351,Q9NZZ3
O75351,Q96K21
O75351,Q96K21
Q96N03,P54253
Q96N03,Q9BSQ5
O95183,P55060
O95183,Q08380
O95183,A8K287
O95183,O95721
O95183,O14662
O95183,Q12846
O95183,Q13190
O95183,Q9UNK0
Q9NRW7,Q9H1K0
Q9Y336,O00206
A6NIM6,Q14160
P15622,Q9H257
P15622,Q68D86
P15622,Q96JN2
P15622,Q8N6L0
P15622,Q96GN5
P15622,Q86V42
P15622,Q53SE7
P15622,Q3T906
P15622,Q08379
P15622,Q6A162
P15622,P60409
P15622,Q9BRK4
P15622,Q96A72
P15622,Q9UJV3
P15622,Q5JR59
P15622,Q9H8W4
P15622,Q8WWY3
P15622,Q9Y2D8
P15622,Q8N205
P15622,P04155
P15622,O75069
P15622,Q63HR2
P15622,P14373
P15622,Q8WV44
P15622,Q9BYV2
P15622,Q9NQZ6
P15622,Q9Y473
P15622,Q14592
P15622,Q8WTR7
Q8N5D0,Q16531
Q8WWY7,Q9UHD9
Q86UD4,Q8NHQ1
Q86UD4,Q6A162
Q86UD4,P60370
Q86UD4,P60409
Q86UD4,P50222
Q86UD4,Q5JR59
Q86UD4,Q96CV9
Q86UD4,O94972
Q86UD4,Q8WV44
P08670,P14340
P08670,P27958
P08670,P31749
P08670,P31751
P08670,Q9H6U6
P08670,Q14457
P08670,Q14194
P08670,Q2TBE0
P08670,P17661
P08670,P14136
P08670,O95251
P08670,P35900
P08670,P05787
P08670,O76036
P08670,P07196
P08670,P07197
P08670,P48681
P08670,Q9HC29
P08670,Q96IZ0
P08670,Q16512
P08670,Q13835
P08670,Q96PV4
P08670,O60437
P08670,P41219
P08670,P54727
P08670,O95361
P08670,Q9BQE3
P08670,Q8N3L3
P08670,P63104
P18206,P68135
P18206,O15144
P18206,P35221
P18206,P18010
P18206,Q6XVZ2
P18206,Q8IY67
P18206,Q62417
P18206,Q969V4
Q86UF1,O14672
O95858,O14672
O95858,Q8N205
Q96T88,P26358
Q96T88,Q9Y6K1
Q96T88,Q9UBC3
Q9H4I2,Q9UBE8
O75541,Q96GN5
O75541,Q9P1W9
P17020,Q0VD86
P17020,Q8IZC7
Q96C55,Q9NQZ6
Q8IZ26,P60370
Q8IZ26,Q08AM6
Q03923,Q8TAP6
Q15937,Q99750
Q15937,P14373
O43257,Q9GZN1
O43257,P0C0S5
O43257,P60409
O43257,Q15759
O43257,Q16539
O43257,Q15025
O43257,Q12888
Q15906,Q6NT76
Q15906,Q99750
Q15906,Q9Y265
Q9BZM5,P26718
P52739,Q14192
P52739,Q5TD97
Q9UIE0,Q96JN2
Q9UIE0,O95273
Q9UIE0,A1L4K1
Q9UIE0,Q6A162
Q9UIE0,Q99750
Q14593,P60370
P09327,P19174
P98066,P12643
P98066,Q99731
P98066,P13500
P98066,P80098
P98066,O14625
P98066,P10145
P98066,P02751
P98066,P43026
P98066,P26022
P98066,O14788
P17028,P51693
P17028,P13994
P17028,P26196
P17028,Q86Y13
P17028,P25791
P17028,Q9UJV3
P17028,Q96JS3
P17028,Q8WWY3
P17028,P57086
P17028,Q9Y4C2
P17028,Q969J2
P17028,Q15697
P17028,Q96N95
P17028,Q8N0Y2
P17028,Q9NWS9
P17028,Q6P088
P17028,Q9Y5A6
P17028,P10073
P17028,Q9NX65
P36508,Q9H0I2
P36508,Q14511
P36508,Q7Z3K3
O60636,P62993
O60636,Q92569
O15535,Q9H213
O15535,P78362
O15535,Q9NWS9
Q9HBF4,P62136
Q93050,P06927
Q93050,P07195
Q9NYU1,Q92624
Q96PU4,P20248
Q96PU4,P14635
Q96PU4,P24385
Q96PU4,P24864
Q96PU4,P24941
Q96PU4,P06400
Q96PU4,P04637
Q68DY9,P50542
Q5BKY6,Q6A162
Q5BKY6,P60370
Q5BKY6,P60409
Q5BKY6,P60410
Q5BKY6,P59991
Q5BKY6,Q9BYR5
Q5BKY6,P26371
Q5BKY6,Q99750
Q5BKY6,Q7Z3S9
P42768,Q9P2A4
P42768,Q92624
P42768,Q06187
P42768,P60953
P42768,Q14247
P42768,P0DJ88
P42768,P08631
P42768,P08103
P42768,O43639
P42768,Q8WV41
P42768,Q9Y5X1
P42768,O94875
P42768,O43516
Q9NZC7,Q9NYG5
Q9NZC7,Q96B67
Q9NZC7,Q67FY2
Q9NZC7,Q5SWW7
Q9NZC7,Q15038
Q9NZC7,Q60838
Q9NZC7,Q61527
Q9NZC7,P81408
Q9NZC7,Q96MT4
Q9NZC7,Q99732
Q9NZC7,Q8N114
Q9NZC7,P04637
Q9NZC7,Q96G27
Q9NZC7,A0A0C4DGF1
O95405,Q9Y561
O95405,P62136
O95405,P36873
O95405,P08100
O95405,Q15796
O95405,P84022
O95405,Q13277
O00401,P68135
O00401,P61157
O00401,O15145
O00401,P60953
O00401,Q99828
O00401,Q6XZF7
O00401,P0DJ88
O00401,Q8R511
O00401,P62993
O00401,A0A0S2Z4D7
O00401,P16333
O00401,P16333
O00401,E7ERP6
O00401,O43639
O00401,Q13882
O00401,Q9H4E5
O00401,O76064
O00401,O00560
O00401,Q9Y5X1
O00401,O60504
O00401,O43516
O00401,Q8TF74
Q96MX6,Q9H6T3
Q2M1K9,O15078
Q2M1K9,P09874
Q2M1K9,P10276
Q8N8E2,Q92993
Q5T9L3,P35372
P10073,Q96JS3
P10073,P57086
P10073,A0A0S2Z6X0
P10073,Q969J2
P10073,Q15697
P10073,P17028
P10073,Q9NWS9
P10073,Q6P088
P10073,Q96IT1
P10073,Q9Y5A6
P10073,Q9NX65
Q15942,B2R9Y1
Q15942,Q9NQ75
Q15942,Q9UI08
Q15942,Q9NV31
Q15942,Q14847
Q15942,O95835
Q15942,O14910
Q15942,A0A0S2Z4M0
Q15942,P35372
Q15942,Q96HC4
Q15942,Q96BD5
Q15942,P50552
Q6PGP7,Q8N7H5
Q96GC9,Q14457
P47992,Q99616
P47992,Q9Y258
P47992,P13501
P47992,P48061
P47992,P02776
P47992,P10720
Q4G0F5,Q96QK1
Q9H267,Q6IA61
Q9H267,Q15025
Q9H267,Q9H9C1
P52735,Q8IZP0
P52735,Q03135
P52735,P04626
P52735,Q13480
P52735,P51956
P52735,P78314
P52735,O75674
P52735,Q9H3M7
Q9UBQ0,B9A6K1
Q9UBQ0,Q92609
Q9UBQ0,O75436
Q9UBQ0,Q96QK1
Q86Y07,Q07817
Q86Y07,P03182
Q86Y07,Q8IVT5
Q86Y07,Q61097
Q86Y07,Q02750
Q86Y07,Q62073
Q86Y07,Q9WVI9
Q86Y07,Q13469
Q86Y07,Q60591
Q86Y07,P62826
Q86Y07,Q8CF89
Q9UEU0,P60409
Q9UEU0,Q5T700
Q9UEU0,P54829
Q9UEU0,Q12846
Q9UEU0,Q9UNK0
Q9UEU0,Q8N205
Q9UEU0,Q8IWR1
Q9NX94,O43765
P17041,P60372
P17041,P60370
P17041,P60409
P17041,P60410
P17041,Q7Z3S9
Q96MN9,P54253
Q96MN9,Q8N9N5
Q96MN9,O75553
Q96MN9,Q08379
Q96MN9,Q6A162
Q96MN9,Q9Y5V3
Q96MN9,P86479
Q96MN9,Q93062
Q96MN9,Q9UFD9
Q96MN9,Q12933
Q6NX45,Q9BUH8
Q6NX45,Q92997
Q6NX45,P14136
Q6NX45,Q08379
Q6NX45,P60411
Q6NX45,O95751
Q6NX45,P57052
Q9UJT2,Q96PF2
Q6P3X3,Q5S007
Q96A05,O75348
Q96A05,O95670
Q96A05,Q9BUW7
Q96S15,Q92624
Q96S15,Q9NXC5
Q96S15,P58004
Q96S15,P58005
Q96S15,Q5T011
Q96S15,Q6PJI9
Q96NC0,Q96MA6
Q96NC0,Q2TAC2
Q96NC0,Q8TAP6
Q96NC0,A1L4K1
Q96NC0,P51116
Q96NC0,Q08379
Q96NC0,Q6NT76
Q96NC0,P42858
Q96NC0,Q13422
Q96NC0,Q6A162
Q96NC0,Q9BRK4
Q96NC0,P50222
Q96NC0,Q5JR59
Q96NC0,Q8IXK0
Q96NC0,Q96R06
Q96NC0,Q8NA61
Q96NC0,Q9Y2D8
Q96NC0,Q9UBB9
Q96NC0,Q12933
Q96NC0,Q9NQ86
Q96NC0,O94972
Q96NC0,Q8N1B4
Q96NC0,O43829
Q96NC0,Q96BR9
P17029,Q9NX65
Q16600,Q8NHQ1
Q96H86,Q99750
Q96H86,Q9UMX1
Q99726,Q58DX5
Q99726,Q6XR72
Q99726,Q9BRI3
Q99726,O14863
P32241,P01282
Q9Y4P8,Q15041
Q9Y4P8,Q9NUX5
Q9Y4P8,Q9UI14
Q8IWU4,Q96BA8
Q9Y2D9,O75081
Q05996,P10323
Q05996,P45880
Q9GZV5,Q8IX12
Q9GZV5,P35222
Q9GZV5,O14640
Q9GZV5,O14641
Q9GZV5,O95835
Q9GZV5,Q14160
Q9GZV5,Q15561
Q9GZV5,Q969T9
Q9GZV5,P62258
Q6GPH4,Q96A37
Q5I0X7,Q99856
Q5I0X7,Q8TES7
Q5I0X7,Q9Y5V3
Q5I0X7,Q9GZV8
Q5I0X7,Q9HCM9
Q5I0X7,P17022
Q5I0X7,Q9P2Y4
Q5FWF4,P12004
Q8NEY4,Q08379
Q6NVV7,O14503
Q9Y678,Q92538
Q9Y678,Q96RS6
Q9Y678,Q9NTJ5
P30049,P56381
O75828,O00560
Q8N163,P01106
Q8N163,Q9Q2G4
Q8N163,Q96EB6
P05108,Q9NZ94
Q86WX3,Q8IUQ4
Q86WX3,Q96EB6
Q96NL8,P04632
Q96MW1,O95198
Q96MW1,Q9BSI4
Q96M95,Q9UJV3
Q96M95,Q9UBB9
O15144,Q7Z6K5
O15144,Q9BR76
O15144,P18206
Q6UXH8,Q53EZ4
Q6UXH8,Q53G59
Q6UXH8,O75558
Q96Q42,P20339
Q96LL4,Q6A162
Q96LL4,Q99750
Q06432,A8KA83
B2RNN3,P0C862
P08243,Q86WT6
P08243,A2RRH5
Q86Y37,P03372
P38432,Q9Y3D8
P38432,Q7Z6G8
P38432,Q7Z6G8
P38432,Q9P291
P38432,P54253
P38432,P54253
P38432,Q13895
P38432,Q9UJX2
P38432,Q8NHQ1
P38432,Q9Y295
P38432,P61328
P38432,Q8TBB1
P38432,P55081
P38432,Q08499
P38432,Q96HC4
P38432,Q9NRD5
P38432,P62875
P38432,P61289
P38432,Q03393
P38432,Q16637
P38432,P62306
P38432,Q99986
P38432,Q96EX3
P38432,Q96HA8
P38432,Q9BUR4
P38432,P13010
P38432,P12956
P38432,Q8TBK6
P38432,Q8WWA6
Q96K78,A8KA83
Q96K78,Q5T700
P60033,P27958
P60033,Q99IB8
P60033,O14672
P21926,O14672
P21926,P08473
P21926,Q9P2B2
P56748,Q8N6L0
P56748,Q8N205
Q96Q40,Q16543
Q96Q40,Q13451
Q96Q40,P08238
Q9NRL2,P42858
Q9NRL2,O60264
Q9NRL2,O95365
P18085,O75154
P18085,Q96PM5
P18085,Q9H190
Q16520,P17676
Q16520,P53567
Q16520,P35638
Q16520,Q9HD26
Q16520,P05412
Q16520,P17275
Q16520,P17535
Q92624,Q9H669
Q92624,P23526
Q92624,Q9UIJ7
Q92624,Q8IUW1
Q92624,Q9NXR5
Q92624,Q6P1M9
Q92624,Q9BTE2
Q92624,Q9BV19
Q92624,Q5I0X4
Q92624,Q9UK58
Q92624,Q00536
Q92624,P35523
Q92624,Q17RW2
Q92624,Q9UQ03
Q92624,P78368
Q92624,Q2NKJ3
Q92624,P81605
Q92624,Q13268
Q92624,P16444
Q92624,Q96HE7
Q92624,Q12841
Q92624,P58549
Q92624,Q14435
Q92624,Q8N6F7
Q92624,P09211
Q92624,B4DJ51
Q92624,Q8NE63
Q92624,A4FTV9
Q92624,P34932
Q92624,Q14164
Q92624,Q6ZMV9
Q92624,O14901
Q92624,Q6PF15
Q92624,Q9NS86
Q92624,Q496Y0
Q92624,Q9Y383
Q92624,Q9P127
Q92624,P42568
Q92624,Q969V5
Q92624,P23511
Q92624,Q9BRL4
Q92624,Q12972
Q92624,P54646
Q92624,P22694
Q92624,Q8N2H3
Q92624,Q8TEB7
Q92624,Q969K3
Q92624,Q15050
Q92624,P59797
Q92624,Q8WU57
Q92624,Q4U2R8
Q92624,Q9BV35
Q92624,Q9Y5X3
Q92624,O15466
Q92624,Q9UMZ2
Q92624,Q9BT88
Q92624,Q15544
Q92624,Q96LR4
Q92624,Q12788
Q92624,Q9BQ70
Q92624,Q712K3
Q92624,Q9NYU1
Q92624,P42768
Q92624,Q96S15
Q92624,Q96K80
Q92624,Q9BV97
Q7LFX5,P27824
Q1MSJ5,Q08379
Q1MSJ5,Q96HT8
Q1MSJ5,Q6NUQ1
Q1MSJ5,Q96KN7
Q9Y3D0,O76071
Q9Y3D0,Q96T76
Q9H175,P62136
Q9H175,P62140
Q9H175,P36873
Q96AE4,Q13155
Q96AE4,Q9UHX1
Q96AE4,Q9UPT9
P50461,P35609
P50461,Q9Y281
P50461,Q86VF7
P50461,O15273
Q8N365,Q9WTL8
Q8N365,O75553
Q8N365,O54943
Q9NZU0,Q9HAR2
Q9NZU0,P05067
Q969W3,V9HW80
Q96Q77,Q8N7W2
Q96Q77,Q8N6L0
Q96Q77,Q16206
Q96Q77,Q53SE7
Q96Q77,Q5JT82
Q96Q77,Q8TBB1
Q96Q77,P50221
Q96Q77,P50222
Q96Q77,Q04864
Q96Q77,Q9BWG6
Q96Q77,Q53GC0
Q96Q77,Q02446
Q96Q77,Q9Y6A5
Q96Q77,Q08117
Q96Q77,Q9C040
Q96Q77,Q8TD17
Q96Q77,Q9BUY5
Q05048,Q99728
Q05048,Q9H0E2
Q86VU5,Q9UMX0
P33240,Q99728
P33240,Q6P1J9
P33240,Q9P2I0
P33240,O14964
P33240,O95453
P33240,Q99932
P33240,O75177
P33240,P53999
P33240,Q92734
P33240,Q9UMX0
P33240,Q9UMX0
P33240,Q9BYN7
P50502,P02649
P50502,P29474
P50502,P49768
P23560,P34130
Q9UN42,Q9CSN1
P16615,P13569
P16615,P55085
P16615,P41143
Q8IW19,Q53SE7
Q8IW19,P49917
Q8IW19,P09874
Q8IW19,P18887
Q8IW19,Q13426
Q8IW19,P13010
P51693,Q06481
P51693,P05067
P51693,Q93074
P51693,P17028
Q9NWS6,Q96BJ3
Q9NWS6,O00244
Q9NWS6,Q9BPY3
Q9NWS6,O76003
Q9NWS6,Q8TBB1
Q9NWS6,Q9H8S9
Q9NWS6,Q70IA8
Q9NWS6,O00560
Q9NWS6,P57081
P62633,Q63009
Q9BPY3,Q9UL15
Q9BPY3,Q9NWS6
Q9BPY3,O00560
Q9BPY3,P63165
Q9BPY3,G2XKQ0
Q15021,Q15003
Q9BPX3,Q15003
Q8NHU0,O00560
Q8NHU0,Q9H190
O96005,Q8VCW4
Q6IBW4,Q9H6Z9
Q6IBW4,P42695
Q6IBW4,Q86XI2
Q6IBW4,Q8WWY3
Q6IBW4,O95347
Q6IBW4,Q9NTJ3
Q6IBW4,Q5TAL4
Q6IBW4,Q8N6Y0
Q5T5X7,Q3B820
Q5T5X7,Q8NDC4
P24539,P25705
P24539,O75947
P02647,O95477
P02647,P05067
P02647,Q96DZ9
P02647,Q96DZ9
P02647,P02671
P02647,P00738
P02647,P04180
Q9BTY2,P50222
Q8WUE5,Q2KHM9
Q8WUE5,Q8N3L3
Q9ULK2,Q15323
Q9ULK2,P60411
Q9ULK2,O43189
Q9NPC3,P62972
Q9NPC3,P14635
Q9NPC3,Q7L775
Q9NPC3,Q14145
Q9NPC3,P19012
Q9NPC3,P54646
P08519,P02749
P08519,P02751
O75638,Q6ICB0
O75638,Q15654
O75638,Q9UMX0
P05090,A8KA83
P05090,O43889
P05090,Q9P0L0
Q96LI5,A5YKK6
Q96LI5,Q9NZN8
Q96LI5,O75175
Q96LI5,Q9UIV1
Q96LI5,Q9UFF9
Q96LI5,Q9HCJ0
Q96LI5,P50616
P02649,P27958
P02649,P05067
P02649,Q16543
P02649,Q9BQ95
P02649,P00738
P02649,P01130
P02649,Q07954
P02649,Q14114
P02649,P10636
P02649,Q53EL6
P02649,P50502
P02649,O75069
P02649,Q9NZC2
